id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
25570	加斯的偵查兵		3F	8B	FE	-1
25571	加斯的突擊兵		3F	8B	FE	-1
25572	不法者哈爾庫	過去的囚犯	3F	8B	FE	-1
25573	哈爾庫的追隨者		3F	8B	FE	-1
25574	哈爾庫的警衛		3F	8B	FE	-1
25575	透視者朗鐵	過去的囚犯	3F	8B	FE	-1
25576	朗鐵的虹膜		3F	8B	FE	-1
25577	朗鐵的水晶體		3F	8B	FE	-1
25578	史克雷	過去的囚犯	3F	8B	FE	-1
25579	海西奈爾	過去的囚犯	3F	8B	FE	-1
25580	海西奈爾的守護兵		3F	8B	FE	-1
25581	海西奈爾的刺客		3F	8B	FE	-1
25582	加爾力安	過去的囚犯	3F	8B	FE	-1
25583	加爾力安的女兒		3F	8B	FE	-1
25584	加爾力安的僕人		3F	8B	FE	-1
25585	麥以迪	過去的囚犯	3F	8B	FE	-1
25586	麥以迪之妹		3F	8B	FE	-1
25587	麥以迪之弟		3F	8B	FE	-1
25588	無法阻止的幕烏士	過去的囚犯	3F	8B	FE	-1
25589	被放逐的巴里達	過去的囚犯	3F	8B	FE	-1
25590	巴里達的侍從		3F	8B	FE	-1
25591	巴里達的侍女		3F	8B	FE	-1
25592	大將軍卡拉隆	過去的囚犯	3F	8B	FE	-1
25593	掠食者凱爾格	過去的囚犯	3F	8B	FE	-1
25594	凱爾格的追隨者		3F	8B	FE	-1
25595	凱爾格的部下		3F	8B	FE	-1
25596	視線僕人		3F	8B	FE	-1
25597	豪瑞		3F	8B	FE	-1
25598	凱凱		3F	8B	FE	-1
25599	伊格拉斯		3F	8B	FE	-1
25600	坦曼尼爾	達里昂的挑戰者	3F	8B	FE	-1
25601	卓西斯	達里昂的挑戰者	3F	8B	FE	-1
25602	基雷熙	達里昂的挑戰者	3F	8B	FE	-1
25603	達里昂		3F	8B	FE	-1
25604	突變獨角兔	奈雅的創造物	3F	8B	FE	-1
25605	奈雅孢子		3F	8B	FE	-1
25606	奈雅孢子		3F	8B	FE	-1
25607	奈雅孢子		3F	8B	FE	-1
25608	奈雅孢子		3F	8B	FE	-1
25609	亞匹德司	奈雅蔓生怪	3F	8B	FE	-1
25610	亞匹德司	奈雅蔓生怪	3F	8B	FE	-1
25611	亞匹德司	奈雅蔓生怪	3F	8B	FE	-1
25612	亞匹德司	奈雅蔓生怪	3F	8B	FE	-1
25613	奈雅孢子		3F	8B	FE	-1
25614	浮游幽靈		3F	8B	FE	-1
25615	浮游幽靈		3F	8B	FE	-1
25616	迷宮守衛		3F	8B	FE	-1
25617	迷宮守衛		3F	8B	FE	-1
25618	迷宮守衛		3F	8B	FE	-1
25619	迷宮守衛		3F	8B	FE	-1
25620	迷宮守衛		3F	8B	FE	-1
25621	迷宮守衛		3F	8B	FE	-1
25622	迷宮守衛		3F	8B	FE	-1
25623	巴德士頓	主將騎士	3F	8B	FE	-1
25624	路克	鳥王　	3F	8B	FE	-1
25625	愛尼拉	班席女王	3F	8B	FE	-1
25626	迪歐斯	破滅的使者	3F	8B	FE	-1
25627	突變鳥	王的部下	3F	8B	FE	-1
25628	龍鷹	王的部下	3F	8B	FE	-1
25629	浮游骷髏	愛尼拉的死靈	3F	8B	FE	-1
25630	浮游殭屍	愛尼拉的死靈	3F	8B	FE	-1
25631	龍獸翼	破滅的族人	3F	8B	FE	-1
25632	德拉克	破滅的族人	3F	8B	FE	-1
25633	精銳騎士	巴德士頓親衛隊	3F	8B	FE	-1
25634	克海梅納斯	擁有雙靈魂者	3F	8B	FE	-1
25635	阿爾吉康德	靈魂被奪走的人	3F	8B	FE	-1
25636	餓鬼靈魂掠食者		3F	8B	FE	-1
25637	卡本查爾	假預言者	3F	8B	FE	-1
25638	羅門勒希米	忘卻的宣告者	3F	8B	FE	-1
25639	希屈卡謝克	苦痛的賢臣	3F	8B	FE	-1
25640	費里德齊拉	夜之手	3F	8B	FE	-1
25641	艾罕 葛萊芬尼薩多	吸血魔	3F	8B	FE	-1
25642	艾罕 賈克西本	黑色守護者	3F	8B	FE	-1
25643	甦醒的古代守兵	狩獵首領 	3F	8B	FE	-1
25644	甦醒的古代切割機	狩獵首領 	3F	8B	FE	-1
25645	甦醒的古代靈魂榨取者	狩獵首領 	3F	8B	FE	-1
25646	甦醒的古代靈魂掠食者	狩獵首領 	3F	8B	FE	-1
25647	甦醒的古代武鬥家	狩獵首領 	3F	8B	FE	-1
25648	甦醒的古代武鬥家	狩獵首領 	3F	8B	FE	-1
25649	甦醒的古代執行者	狩獵首領 	3F	8B	FE	-1
25650	甦醒的古代執行者	狩獵首領 	3F	8B	FE	-1
25651	甦醒的古代傳教士	狩獵首領 	3F	8B	FE	-1
25652	甦醒的古代傳教士	狩獵首領 	3F	8B	FE	-1
25653	卡納迪斯 先驅者	侵略軍	3F	8B	FE	-1
25654	卡納迪斯 先驅者	侵略軍	3F	8B	FE	-1
25655	卡納迪斯 先驅者	侵略軍	3F	8B	FE	-1
25656	卡納迪斯 狂信徒		3F	8B	FE	-1
25657	卡納迪斯 狂信徒		3F	8B	FE	-1
25658	卡納迪斯 狂信徒		3F	8B	FE	-1
25659	卡納迪斯 前導者	侵略軍	3F	8B	FE	-1
25660	卡納迪斯 前導者	侵略軍	3F	8B	FE	-1
25661	卡納迪斯 前導者	侵略軍	3F	8B	FE	-1
25662	卡納迪斯 追從者		3F	8B	FE	-1
25663	卡納迪斯 追從者		3F	8B	FE	-1
25664	卡納迪斯 追從者		3F	8B	FE	-1
25665	艾罕 克羅迪庫斯	靈魂的破壞者	3F	8B	FE	-1
25666	艾罕 克蘭尼庫斯	黑暗的引導者	3F	8B	FE	-1
25667	食人司塔卡拓隊長	凶暴的影子	3F	8B	FE	-1
25668	食人司塔卡拓隊長	凶暴的影子	3F	8B	FE	-1
25669	食人司塔卡拓隊長	凶暴的影子	3F	8B	FE	-1
25670	食人司塔卡拓隊長	凶暴的影子	3F	8B	FE	-1
25671	釘刺司塔卡拓女王 夏伊德	狩獵首領 	3F	8B	FE	-1
25672	釘刺司塔卡拓	狩獵手下	3F	8B	FE	-1
25673	釘刺司塔卡拓	狩獵手下	3F	8B	FE	-1
25674	格溫鐸爾	狩獵首領 	3F	8B	FE	-1
25675	格溫鐸爾的護衛兵	狩獵手下	3F	8B	FE	-1
25676	格溫鐸爾的追隨者	狩獵手下	3F	8B	FE	-1
25677	水之靈 黎安	狩獵首領 	3F	8B	FE	-1
25678	吉爾朵的精靈	狩獵手下	3F	8B	FE	-1
25679	吉爾朵的守護者	狩獵手下	3F	8B	FE	-1
25680	巨人 拿爾帕拿克	狩獵首領 	3F	8B	FE	-1
25681	高爾勾倫司	狩獵首領 	3F	8B	FE	-1
25682	受詛咒的生命體	狩獵手下	3F	8B	FE	-1
25683	受詛咒的靈魂	狩獵手下	3F	8B	FE	-1
25684	最後的下巨人 猶特努斯	狩獵首領 	3F	8B	FE	-1
25685	猶特努斯的魔法師	狩獵手下	3F	8B	FE	-1
25686	猶特努斯的護衛兵	狩獵手下	3F	8B	FE	-1
25687	黑卡特原型	狩獵首領 	3F	8B	FE	-1
25688	黑卡特 寇圖司	狩獵手下	3F	8B	FE	-1
25689	黑卡特 基雷司	狩獵手下	3F	8B	FE	-1
25690	亞恩奇奈爾	夢境的侵蝕者	3F	8B	FE	-1
25691	亞恩奇奈爾	夢境的侵蝕者	3F	8B	FE	-1
25692	亞恩奇奈爾	夢境的侵蝕者	3F	8B	FE	-1
25693	亞恩奇奈爾	夢境的侵蝕者	3F	8B	FE	-1
25694	亞恩奇奈爾	夢境的侵蝕者	3F	8B	FE	-1
25695	亞恩奇奈爾	夢境的侵蝕者	3F	8B	FE	-1
25696	塔克拉甘	比斯塔闊	3F	8B	FE	-1
25697	土倫巴	雷提里闊	3F	8B	FE	-1
25698	多帕建	柯克拉闊	3F	8B	FE	-1
25699	格拉奇恩斯	冰宮騎士團長	3F	8B	FE	-1
25700	格拉奇恩斯	冰宮騎士團長	3F	8B	FE	-1
25701	亞奈斯	輝煌的支配者	3F	8B	FE	-1
25702	聖杯守護者		3F	8B	FE	-1
25703	巨神高崙	卡歐斯	3F	8B	FE	-1
25704	巨神高崙部下	卡歐斯	3F	8B	FE	-1
25705	巨神炸彈高崙	卡歐斯	3F	8B	FE	-1
25706	迷宮監視者		3F	8B	FE	-1
25707	迷宮監視者		3F	8B	FE	-1
25708	迷宮觀察者		3F	8B	FE	-1
25709	迷宮守衛		3F	8B	FE	-1
25710	迷宮警衛隊長		3F	8B	FE	-1
25711	迷宮警衛兵		3F	8B	FE	-1
25712	迷宮警衛助手		3F	8B	FE	-1
25713	達爾尼思	廣場的	3F	8B	FE	-1
25714	基亞齊	火的	3F	8B	FE	-1
25715	基亞齊的部下		3F	8B	FE	-1
25716	提爾斯	冰的	3F	8B	FE	-1
25717	提爾斯	冰的	3F	8B	FE	-1
25718	翡翠之靈	狩獵首領 	3F	8B	FE	-1
25719	塵燼騎士	狩獵首領 	3F	8B	FE	-1
25720	血腥飛蠅	狩獵首領 	3F	8B	FE	-1
25721	黑刃之翼	狩獵首領 	3F	8B	FE	-1
25722	闇魔召喚士	狩獵首領 	3F	8B	FE	-1
25723	釘刺殺手	狩獵首領 	3F	8B	FE	-1
25724	強力炸彈	狩獵首領 	3F	8B	FE	-1
25725	龍獸之王	狩獵首領 	3F	8B	FE	-1
25726	貝希莫斯首領	狩獵首領 	3F	8B	FE	-1
25727	猛龍獸	狩獵首領 	3F	8B	FE	-1
25728	死亡騎士		3F	8B	FE	-1
25729	死亡騎士		3F	8B	FE	-1
25730	惡魔的晚餐		3F	8B	FE	-1
25731	惡魔的晚餐		3F	8B	FE	-1
25732	猛龍獸	狩獵首領 	3F	8B	FE	-1
25733	寶石巨龍		9C	E8	A9	-1
25734	寄生吸血蟲		9C	E8	A9	-1
25735	妖精戰士	奇梅里安的忠僕	9C	E8	A9	-1
25736	妖精斬殺者	奇梅里安的忠僕	9C	E8	A9	-1
25737	妖精復仇者	奇梅里安的忠僕	9C	E8	A9	-1
25738	薩梯巫師	奇梅里安的忠僕	9C	E8	A9	-1
25739	薩梯召喚士	奇梅里安的忠僕	9C	E8	A9	-1
25740	薩梯女巫	奇梅里安的忠僕	9C	E8	A9	-1
25741	樹人守護者	奇梅里安的忠僕	9C	E8	A9	-1
25742	人馬弓箭手	奇梅里安的忠僕	9C	E8	A9	-1
25743	野人狂戰士	奇梅里安的忠僕	9C	E8	A9	-1
25744	雙面夢魘	奇梅里安的忠僕	9C	E8	A9	-1
25745	奇梅里安	妖精領導者	9C	E8	A9	-1
25746	奇梅里安的幻影		9C	E8	A9	-1
25747	奇梅里安	妖精領導者	9C	E8	A9	-1
25748	妖精戰士	奇梅里安的忠僕	9C	E8	A9	-1
25749	妖精斬殺者	奇梅里安的忠僕	9C	E8	A9	-1
25750	妖精復仇者	奇梅里安的忠僕	9C	E8	A9	-1
25751	薩梯巫師	奇梅里安的忠僕	9C	E8	A9	-1
25752	薩梯召喚士	奇梅里安的忠僕	9C	E8	A9	-1
25753	薩梯女巫	奇梅里安的忠僕	9C	E8	A9	-1
25754	樹人守護者	奇梅里安的忠僕	9C	E8	A9	-1
25755	人馬弓箭手	奇梅里安的忠僕	9C	E8	A9	-1
25756	野人狂戰士	奇梅里安的忠僕	9C	E8	A9	-1
25757	雙面夢魘	奇梅里安的忠僕	9C	E8	A9	-1
25758	奇梅里安	妖精領導者	9C	E8	A9	-1
25759	奇梅里安的幻影	妖精領導者	9C	E8	A9	-1
25760	特藍克列斯	狩獵首領 	9C	E8	A9	-1
25761	格歐吉歐斯	狩獵首領 	9C	E8	A9	-1
25762	安傑歐斯	狩獵首領 	9C	E8	A9	-1
25763	提歐帕尼斯	狩獵首領 	9C	E8	A9	-1
25764	斯泰里格斯	狩獵首領 	9C	E8	A9	-1
25765	野獸	狩獵手下	9C	E8	A9	-1
25766	塔利克洛姆	狩獵首領 	9C	E8	A9	-1
25767	馬伊卡里亞	狩獵首領 	9C	E8	A9	-1
25768	艾巴格洛斯	狩獵首領 	9C	E8	A9	-1
25769	索提里斯	狩獵首領 	9C	E8	A9	-1
25770	拉扎羅斯	狩獵首領 	9C	E8	A9	-1
25771	那克多	墳墓管理者	9C	E8	A9	-1
25772	哈勒那克的亡靈	上巨人之王	9C	E8	A9	-1
25773	惡魔那克多	受詛咒的管理者	9C	E8	A9	-1
25774	哈勒那克的惡靈	上巨人之王	9C	E8	A9	-1
25775	阿芙蘿絲		9C	E8	A9	-1
25776	禁衛兵	阿芙蘿絲庭園	9C	E8	A9	-1
25777	搜查兵	阿芙蘿絲庭園	9C	E8	A9	-1
25778	護衛兵	阿芙蘿絲庭園	9C	E8	A9	-1
25779	斯佩席亞	狩獵首領 	9C	E8	A9	-1
25780	斯佩席亞的部下		9C	E8	A9	-1
25781	斯佩席亞的部下		9C	E8	A9	-1
25782	斯佩席亞的部下		9C	E8	A9	-1
25783	艾薩羅克	堅殼	9C	E8	A9	-1
25784	超能預言家	胚胎	9C	E8	A9	-1
25785	特拉贊		9C	E8	A9	-1
25786	拉奇克歐斯	駙馬	9C	E8	A9	-1
25787	拉奇克歐斯	駙馬	9C	E8	A9	-1
25788	拉奇克歐斯	女王的伴侶	9C	E8	A9	-1
25789	拉奇克歐斯	女王的伴侶	9C	E8	A9	-1
25790	親衛隊員	拉奇克歐斯的部下	9C	E8	A9	-1
25791	親衛隊員	拉奇克歐斯的部下	9C	E8	A9	-1
25792	拉奇庫絲	繼承者	9C	E8	A9	-1
25793	拉奇庫絲	繼承者	9C	E8	A9	-1
25794	拉奇庫絲	女王	9C	E8	A9	-1
25795	拉奇庫絲	女王	9C	E8	A9	-1
25796	艾馬比菲	地獄教導官	9C	E8	A9	-1
25797	基亞齊	火的	9C	E8	A9	-1
25798	基亞齊的部下		9C	E8	A9	-1
25799	米卡耶洛	大審判官	9C	E8	A9	-1
25800	米卡耶洛	大審判官	9C	E8	A9	-1
25801	特拉贊		9C	E8	A9	-1
25802	潘 迪里姆	奇梅里安的忠僕	9C	E8	A9	-1
25803	親衛隊長	繼承者的部下	9C	E8	A9	-1
25804	親衛隊長	繼承者的部下	9C	E8	A9	-1
25805	親衛隊員	女王的部下	9C	E8	A9	-1
25806	親衛隊員	女王的部下	9C	E8	A9	-1
25807	親衛隊長	女王的部下	9C	E8	A9	-1
25808	親衛隊長	女王的部下	9C	E8	A9	-1
25809	布拉迪米爾	終結者	9C	E8	A9	-1
25810	布拉迪米爾的追隨者		9C	E8	A9	-1
25811	拉傑爾斯	毀滅者	9C	E8	A9	-1
25812	拉傑爾斯	毀滅者	9C	E8	A9	-1
25813	芭倫	血之女王	9C	E8	A9	-1
25814	芭倫的侍女		9C	E8	A9	-1
25815	肯	凶暴的	9C	E8	A9	-1
25816	天宮狙擊團長		9C	E8	A9	-1
25817	天宮狙擊團長		9C	E8	A9	-1
25818	天宮帝王		9C	E8	A9	-1
25819	天宮治癒者		9C	E8	A9	-1
25820	天宮女神		9C	E8	A9	-1
25821	天宮女神戰士		9C	E8	A9	-1
25822	拉齊耶羅	受詛咒的英雄	9C	E8	A9	-1
25823	布拉齊艾拉	受詛咒的英雄	9C	E8	A9	-1
25824	普倫	狩獵首領 	9C	E8	A9	-1
25825	普倫	狩獵首領 	9C	E8	A9	-1
25826	無名的部下	狩獵手下	9C	E8	A9	-1
25827	艾克西歐	活動怪物	9C	E8	A9	-1
25828	梅拉西歐	活動怪物	9C	E8	A9	-1
25829	梅爾提斯		9C	E8	A9	-1
25830	修理用高崙		9C	E8	A9	-1
25831	艾薩羅克	堅殼	9C	E8	A9	-1
25832	超能預言家	胚胎	9C	E8	A9	-1
25833	奧爾比斯犧牲者		9C	E8	A9	-1
25834	奧爾比斯警衛兵		9C	E8	A9	-1
25835	奧爾比斯投擲兵		9C	E8	A9	-1
25836	奧爾比斯學術士		9C	E8	A9	-1
25837	哭泣的優伊	狩獵首領 	9C	E8	A9	-1
25838	懦弱的穆克修	狩獵首領 	9C	E8	A9	-1
25839	盲目的荷爾那皮	狩獵首領 	9C	E8	A9	-1
25840	憤怒的大師 基南	狩獵首領 	9C	E8	A9	-1
25841	黑暗的雷辛達卿	狩獵首領 	9C	E8	A9	-1
25842	黑色野獸	狩獵手下	9C	E8	A9	-1
25843	魔法戰士柯納爾	狩獵首領 	9C	E8	A9	-1
25844	魔法戰士柯納爾	狩獵首領 	9C	E8	A9	-1
25845	魔法戰士柯納爾	狩獵首領 	9C	E8	A9	-1
25846	等待的尤恩多馬	狩獵首領 	9C	E8	A9	-1
25847	守護騎士	巨人之魂	9C	E8	A9	-1
25848	指揮騎士	巨人之魂	9C	E8	A9	-1
25849	襲擊騎士	巨人之魂	9C	E8	A9	-1
25850	狙擊騎士	巨人之魂	9C	E8	A9	-1
25851	魔法騎士	巨人之魂	9C	E8	A9	-1
25852	幻術騎士	巨人之魂	9C	E8	A9	-1
25853	召喚騎士	巨人之魂	9C	E8	A9	-1
25854	復活騎士	巨人之魂	9C	E8	A9	-1
25855	梅莉莎	血腥的大祭司	9C	E8	A9	-1
25856	伊莎朵拉	強欲的大魔導士	9C	E8	A9	-1
25857	墮落的騎士團長		9C	E8	A9	-1
25858	墮落的大神官		9C	E8	A9	-1
25859	弗林特	狩獵首領 	9C	E8	A9	-1
25860	弗林特的使徒	狩獵手下	9C	E8	A9	-1
25861	弗林特的侍從	狩獵手下	9C	E8	A9	-1
25862	哈普	狩獵首領 	9C	E8	A9	-1
25863	哈普的護衛兵	狩獵手下	9C	E8	A9	-1
25864	哈普的隨行兵	狩獵手下	9C	E8	A9	-1
25865	阿芙蘿絲的部下		9C	E8	A9	-1
25866	阿芙蘿絲		9C	E8	A9	-1
25867	斯佩席亞	狩獵首領 	9C	E8	A9	-1
25868	斯佩席亞	狩獵首領 	9C	E8	A9	-1
25869	狂暴化斯佩席亞	狩獵首領 	9C	E8	A9	-1
25870	伊里斯	狩獵首領 	9C	E8	A9	-1
25871	高雅	狩獵首領 	9C	E8	A9	-1
25872	斯佩席亞的部下		9C	E8	A9	-1
25873	斯佩席亞的部下		9C	E8	A9	-1
25874	斯佩席亞的部下		9C	E8	A9	-1
25875	漆黑女王	狩獵首領	9C	E8	A9	-1
25876	梅莉莎	血腥的大祭司	9C	E8	A9	-1
25877	伊莎朵拉	強欲的大魔導士	9C	E8	A9	-1
25878	黑暗執行者	狩獵手下	9C	E8	A9	-1
25879	漆黑女王	狩獵首領	9C	E8	A9	-1
25880	格歐吉歐斯	狩獵首領	9C	E8	A9	-1
25881	艾馬比菲	地獄教導官	9C	E8	A9	-1
29001	巨蟻女王		9C	E8	A9	-1
29002	巨蟻女王的幼蟲		9C	E8	A9	-1
29003	護衛螞蟻		9C	E8	A9	-1
29004	螞蟻警衛		9C	E8	A9	-1
29005	螞蟻侍衛		9C	E8	A9	-1
29006	核心		9C	E8	A9	-1
29007	死亡騎士		9C	E8	A9	-1
29008	死亡之刃		9C	E8	A9	-1
29009	迪克爾		9C	E8	A9	-1
29010	瓦里達斯		9C	E8	A9	-1
29011	基座		9C	E8	A9	-1
29012	匹黎姆		9C	E8	A9	-1
29013	普勒摩		9C	E8	A9	-1
29014	奧爾芬		9C	E8	A9	-1
29015	萊可		9C	E8	A9	-1
29016	萊可李奧斯		9C	E8	A9	-1
29017	瑞芭		9C	E8	A9	-1
29018	瑞芭艾倫		9C	E8	A9	-1
29019	安塔瑞斯		9C	E8	A9	-1
29020	巴溫		9C	E8	A9	-1
29021	大天使		9C	E8	A9	-1
29022	札肯		9C	E8	A9	-1
29023	人偶刀手		9C	E8	A9	-1
29024	貝里大師		9C	E8	A9	-1
29025	巴溫		9C	E8	A9	-1
29026	海賊殭屍船長		9C	E8	A9	-1
29027	海賊殭屍		9C	E8	A9	-1
29028	巴拉卡斯	火龍	9C	E8	A9	-1
29029	熔岩撒魯斯初生體		9C	E8	A9	-1
29030	魔狼 凱利尼	巴拉卡斯的族人	3F	8B	FE	-1
29031	凱利尼的伊佛利特		9C	E8	A9	-1
29032	凱利尼的高崙		9C	E8	A9	-1
29033	魔狼 芙雷奇	巴拉卡斯的族人	3F	8B	FE	-1
29034	芙雷奇的伊佛利特		9C	E8	A9	-1
29035	芙雷奇的高崙		9C	E8	A9	-1
29036	魔狼 烏路斯	巴拉卡斯的族人	3F	8B	FE	-1
29037	魔狼 奇那斯	巴拉卡斯的族人	3F	8B	FE	-1
29038	奇那斯的伊佛利特		9C	E8	A9	-1
29039	奇那斯的伊佛利特		9C	E8	A9	-1
29040	火炎之翼 伊克希恩	巴拉卡斯的守護者	3F	8B	FE	-1
29041	煉獄高崙		9C	E8	A9	-1
29042	煉獄高崙		9C	E8	A9	-1
29043	怒吼的伊佛利特		9C	E8	A9	-1
29044	怒吼的伊佛利特		9C	E8	A9	-1
29045	芙琳泰沙		9C	E8	A9	-1
29046	思卡雷特 潘 哈里夏		9C	E8	A9	-1
29047	思卡雷特 潘 哈里夏		9C	E8	A9	-1
29048	遺照		9C	E8	A9	-1
29049	遺照		9C	E8	A9	-1
29050	哈里夏的氣息		9C	E8	A9	-1
29051	哈里夏的氣息		9C	E8	A9	-1
29052			9C	E8	A9	-1
29053			9C	E8	A9	-1
29054	貝諾姆	帝雷歐執政官	3F	8B	FE	-1
29055	傳送晶體		9C	E8	A9	-1
29056	冰雪妖精 希露	狩獵首領	3F	8B	FE	-1
29057	冰雪妖精的侍從	狩獵手下	3F	8B	FE	-1
29058	冰雪妖精的凝視者	狩獵手下	3F	8B	FE	-1
29059			9C	E8	A9	-1
29060	冰雪女王親衛隊長	狩獵首領	3F	8B	FE	-1
29061	轉移晶體		9C	E8	A9	-1
29062	安蒂莉雅絲 班 胡爾特	邪教祭司長	3F	8B	FE	-1
29063	安蒂莉雅絲的服事	狩獵手下	3F	8B	FE	-1
29064	安蒂莉雅絲的服事	狩獵手下	3F	8B	FE	-1
29065	賽爾蘭	封印的魔爪	3F	8B	FE	-1
29066	安塔瑞斯		3F	8B	FE	-1
29067	安塔瑞斯		3F	8B	FE	-1
29068	安塔瑞斯	地龍	3F	8B	FE	-1
29069	貝希莫斯巨龍		3F	8B	FE	-1
29070	巨龍炸彈		9C	E8	A9	-1
29071	巨龍炸彈		9C	E8	A9	-1
29072	巨龍炸彈		9C	E8	A9	-1
29073	巨龍炸彈		9C	E8	A9	-1
29074	巨龍炸彈		9C	E8	A9	-1
29075	巨龍炸彈		9C	E8	A9	-1
29076	巨龍炸彈		9C	E8	A9	-1
29077			9C	E8	A9	-1
29078			9C	E8	A9	-1
29079			9C	E8	A9	-1
29080			9C	E8	A9	-1
29081			9C	E8	A9	-1
29082			9C	E8	A9	-1
29083			9C	E8	A9	-1
29084			9C	E8	A9	-1
29085			9C	E8	A9	-1
29086			9C	E8	A9	-1
29087			9C	E8	A9	-1
29088			9C	E8	A9	-1
29089			9C	E8	A9	-1
29090			9C	E8	A9	-1
29091			9C	E8	A9	-1
29092			9C	E8	A9	-1
29093			9C	E8	A9	-1
29094			9C	E8	A9	-1
29095	高登	毀滅騎士	3F	8B	FE	-1
29096	亞奈斯	輝煌的支配者	3F	8B	FE	-1
29097	輝煌的使徒	狩獵手下	3F	8B	FE	-1
29098	輝煌的崇拜者	狩獵手下	3F	8B	FE	-1
29099	巴爾勒	看守長	3F	8B	FE	-1
29100	水晶監獄的警衛兵		3F	8B	FE	-1
29101	水晶高崙		9C	E8	A9	-1
29102	水晶高崙		9C	E8	A9	-1
29103	巴爾勒	看守長	3F	8B	FE	-1
29104	水晶監獄的警衛兵		9C	E8	A9	-1
29105	水晶高崙		9C	E8	A9	-1
29106			9C	E8	A9	-1
29107			9C	E8	A9	-1
29108			9C	E8	A9	-1
29109			9C	E8	A9	-1
29110			9C	E8	A9	-1
29111			9C	E8	A9	-1
29112			9C	E8	A9	-1
29113			9C	E8	A9	-1
29114			9C	E8	A9	-1
29115	水晶監獄的警衛兵		9C	E8	A9	-1
29116	巴爾勒的寶箱		9C	E8	A9	-1
29117	巴爾勒的寶箱		9C	E8	A9	-1
29118	巴列斯		9C	E8	A9	-1
29119	巴列斯		9C	E8	A9	-1
29120			9C	E8	A9	-1
29121			9C	E8	A9	-1
29122			9C	E8	A9	-1
29123			9C	E8	A9	-1
29124			9C	E8	A9	-1
29125			9C	E8	A9	-1
29126			9C	E8	A9	-1
29127			9C	E8	A9	-1
29128			9C	E8	A9	-1
29129	迷宮警衛隊長		9C	E8	A9	-1
29130	迷宮警衛兵		9C	E8	A9	-1
29131	迷宮警衛助手		9C	E8	A9	-1
29132	迷宮警衛隊長		9C	E8	A9	-1
29133	迷宮警衛兵		9C	E8	A9	-1
29134	迷宮警衛助手		9C	E8	A9	-1
29135	迷宮警衛隊長		9C	E8	A9	-1
29136	迷宮警衛兵		9C	E8	A9	-1
29137	迷宮警衛助手		9C	E8	A9	-1
29138	迷宮警衛隊長		9C	E8	A9	-1
29139	迷宮警衛兵		9C	E8	A9	-1
29140	迷宮警衛助手		9C	E8	A9	-1
29141	迷宮警衛隊長		9C	E8	A9	-1
29142	迷宮警衛兵		9C	E8	A9	-1
29143	迷宮警衛助手		9C	E8	A9	-1
29144	迷宮警衛隊長		9C	E8	A9	-1
29145	迷宮警衛兵		9C	E8	A9	-1
29146	迷宮警衛助手		9C	E8	A9	-1
29147	迷宮警衛隊長		9C	E8	A9	-1
29148	迷宮警衛兵		9C	E8	A9	-1
29149	迷宮警衛助手		9C	E8	A9	-1
29150	伊卡姆士	不滅的君主	9C	E8	A9	-1
29151	冥界的魔犬		9C	E8	A9	-1
29152	冥界的魔犬		9C	E8	A9	-1
29153			9C	E8	A9	-1
29154			9C	E8	A9	-1
29155			9C	E8	A9	-1
29156			9C	E8	A9	-1
29157			9C	E8	A9	-1
29158			9C	E8	A9	-1
29159			9C	E8	A9	-1
29160			9C	E8	A9	-1
29161	覺醒前的伊卡姆士		9C	E8	A9	-1
29162	敢死隊	蒂雅特親衛隊	9C	E8	A9	-1
29163	蒂雅特	闇龍巫女	9C	E8	A9	-1
29164			9C	E8	A9	-1
29165			9C	E8	A9	-1
29166			9C	E8	A9	-1
29167			9C	E8	A9	-1
29168			9C	E8	A9	-1
29169			9C	E8	A9	-1
29170			9C	E8	A9	-1
29171			9C	E8	A9	-1
29172			9C	E8	A9	-1
29173	神官 蒂雅特		9C	E8	A9	-1
29174	神官 蒂雅特		9C	E8	A9	-1
29175	蒂雅特	闇龍巫女	9C	E8	A9	-1
29176	札肯		9C	E8	A9	-1
29177	芙蕾雅	冰雪女王	3F	8B	FE	-1
29178	芙蕾雅	冰雪女王	3F	8B	FE	-1
29179	芙蕾雅	冰雪女王	3F	8B	FE	-1
29180	芙蕾雅	冰雪女王	3F	8B	FE	-1
29181	札肯		3F	8B	FE	-1
29182	人偶刀手		3F	8B	FE	-1
29183	貝里大師		3F	8B	FE	-1
29184	海賊殭屍船長		3F	8B	FE	-1
29185	海賊殭屍		3F	8B	FE	-1
29186	巴爾勒	看守長	3F	8B	FE	-1
29187	水晶監獄的警衛兵		3F	8B	FE	-1
29188	水晶高崙		3F	8B	FE	-1
29189	水晶高崙		3F	8B	FE	-1
29190	塔拉斯克龍		3F	8B	FE	-1
29191	歐塔比斯		9C	E8	A9	-1
29192	歐塔比斯野獸		9C	E8	A9	-1
29193	歐塔比斯		9C	E8	A9	-1
29194	歐塔比斯		9C	E8	A9	-1
29195	伊絲蒂娜	殄滅的創造主	9C	E8	A9	-1
29196	伊絲蒂娜	殄滅的創造主	9C	E8	A9	-1
29197	地蟲 特拉斯肯	地獄之門	9C	E8	A9	-1
29198	觸手		9C	E8	A9	-1
29199	巨大觸手		9C	E8	A9	-1
29200	地蟲尾巴		9C	E8	A9	-1
29201	地蟲犧牲者		9C	E8	A9	-1
